hs_diploma,hispanic,white,black,employed,married,male,days_21,perc_days_drink,drinks_alcohol,student
1,0,1,0,0,0,1,751,42.73972602739726,1,1
1,0,1,0,0,0,1,-253,42.73972602739726,1,1
1,1,0,0,1,1,1,2000,14.246575342465754,1,0
1,0,1,0,1,0,1,1332,28.493150684931507,1,0
0,0,1,0,0,0,1,-740,3.287671232876712,1,0
0,0,1,0,1,0,1,-558,6.575342465753424,1,0
1,1,0,0,1,0,0,1939,14.246575342465754,1,0
0,0,0,1,0,0,0,-557,0,0,0
1,0,1,0,1,0,1,2062,1.095890410958904,1,0
1,0,1,0,1,0,0,386,28.493150684931507,1,0
1,0,1,0,0,0,1,-679,0.821917808219178,1,1
1,0,1,0,1,0,0,600,0,0,0
1,0,1,0,1,0,0,3127,3.287671232876712,1,0
1,0,1,0,0,0,0,-253,0.821917808219178,0,1
1,0,1,0,0,0,1,-649,13.150684931506849,1,1
1,0,1,0,0,0,1,-557,0.273972602739726,0,1
1,0,1,0,0,0,0,-529,3.287671232876712,1,1
1,0,1,0,0,0,0,-529,0,0,1
1,0,1,0,1,0,1,629,0.547945205479452,0,0
1,0,1,0,0,0,1,-618,0.821917808219178,0,1
1,0,1,0,0,0,1,-832,0,0,0
1,0,0,1,1,0,0,-922,0,0,0
1,0,1,0,1,0,0,-376,3.287671232876712,1,0
1,0,1,0,1,1,0,2547,0,0,0
1,0,1,0,1,0,0,1544,0,0,0
1,0,1,0,0,0,1,599,42.73972602739726,1,1
1,0,1,0,0,0,1,180,3.287671232876712,1,0
1,0,0,1,1,0,0,2038,0,1,0
1,0,1,0,1,1,0,3072,0,0,0
0,0,1,0,0,0,1,2708,0,0,1
1,0,0,1,1,0,0,1001,3.287671232876712,1,0
0,0,1,0,1,0,1,-702,3.287671232876712,1,0
1,0,1,0,1,0,0,-63,0,0,0
1,0,1,0,0,0,0,29,0,0,1
1,0,1,0,1,0,1,-307,14.246575342465754,1,0
0,0,1,0,1,1,0,1671,14.246575342465754,1,0
0,0,0,1,1,0,0,1702,9.863013698630137,1,0
1,0,1,0,0,0,0,1520,14.246575342465754,1,0
1,0,1,0,1,1,1,2525,6.575342465753424,1,0
1,0,0,0,0,1,0,2556,0,0,0
1,0,1,0,1,1,0,3012,3.287671232876712,1,0
1,0,1,0,1,1,1,1826,99.72602739726028,1,0
1,0,1,0,1,1,0,2829,14.246575342465754,1,0
1,1,0,0,1,0,0,-884,42.73972602739726,1,0
1,0,0,0,1,0,0,-795,0,0,0
1,1,0,0,0,1,0,2615,0,0,0
1,0,1,0,1,0,0,-916,0,0,0
1,0,1,0,0,1,0,1944,3.287671232876712,1,0
1,0,1,0,0,1,0,3102,3.287671232876712,1,0
1,0,1,0,1,1,1,2464,0,0,0
0,1,0,0,0,1,1,3011,0,0,0
1,0,1,0,1,1,1,1581,3.287671232876712,1,0
1,0,1,0,1,0,0,1642,6.575342465753424,1,0
1,0,1,0,1,1,0,2403,1.643835616438356,0,0
1,0,1,0,0,0,0,1551,0.547945205479452,0,0
0,0,1,0,1,0,1,-122,13.150684931506849,1,0
1,0,1,0,1,0,1,-488,28.493150684931507,1,0
0,1,0,0,0,1,1,3042,0,0,0
1,1,0,0,1,1,0,3223,0,0,0
1,0,1,0,1,0,1,2099,1.095890410958904,1,0
1,1,0,0,1,1,0,911,0,0,0
1,0,1,0,1,0,0,2342,3.287671232876712,1,0
0,0,1,0,0,0,0,-945,0,0,1
1,0,1,0,0,0,0,2371,0,0,0
1,0,1,0,0,0,1,483,6.575342465753424,1,0
0,0,1,0,1,0,1,-490,9.863013698630137,1,0
1,1,0,0,1,0,0,2708,0,0,0
0,1,0,0,1,1,1,2401,3.287671232876712,1,0
1,0,0,1,1,0,1,1641,28.493150684931507,1,0
0,1,0,0,1,0,0,1063,0,0,0
1,0,0,1,1,1,0,1306,0.547945205479452,0,0
0,0,0,1,0,1,0,2250,99.72602739726028,1,0
0,1,0,0,1,1,0,181,0.547945205479452,0,0
0,1,0,0,1,1,1,2188,0.821917808219178,0,0
1,1,0,0,1,1,0,3134,0,0,0
1,0,1,0,1,1,1,3132,71.23287671232876,1,0
1,0,1,0,1,0,1,2493,6.575342465753424,1,0
1,0,1,0,1,0,0,-125,0,0,0
1,0,1,0,0,1,0,-216,0.273972602739726,0,0
1,1,0,0,0,0,0,3256,3.287671232876712,1,0
0,0,1,0,0,0,0,638,0.273972602739726,0,0
1,0,1,0,0,1,1,1034,14.246575342465754,1,0
1,0,0,0,1,0,1,2127,3.287671232876712,1,0
0,1,0,0,1,1,0,2890,0,0,0
1,0,1,0,1,0,0,2311,0,0,0
1,0,1,0,1,0,1,2189,14.246575342465754,1,0
1,0,1,0,1,0,1,789,9.863013698630137,1,0
1,0,1,0,1,1,1,3040,6.575342465753424,1,0
1,0,1,0,1,1,1,2737,28.493150684931507,1,0
1,0,0,0,1,0,0,789,6.575342465753424,1,0
1,0,0,1,0,1,0,3103,0,0,0
1,0,1,0,1,0,1,485,28.493150684931507,1,0
1,0,0,0,1,1,0,1885,0,0,0
1,0,1,0,1,1,1,1184,6.575342465753424,1,0
1,0,0,1,1,0,1,424,28.493150684931507,1,0
0,0,0,1,0,0,0,-1007,0,0,0
1,1,0,0,1,1,1,545,3.287671232876712,1,0
1,0,1,0,1,1,0,1429,0.273972602739726,0,0
1,1,0,0,0,1,0,2797,0,0,0
0,0,1,0,1,0,1,-611,13.150684931506849,1,0
1,0,1,0,1,1,0,1793,14.246575342465754,1,0
1,0,1,0,1,0,1,1031,99.72602739726028,1,0
1,0,1,0,1,0,1,2492,14.246575342465754,1,0
1,0,1,0,1,0,1,2828,99.72602739726028,1,0
1,1,0,0,1,0,1,730,9.863013698630137,1,0
1,0,1,0,1,0,1,1245,99.72602739726028,1,0
0,0,1,0,1,0,1,3073,0.821917808219178,0,0
1,0,0,1,1,0,0,2464,0,0,0
1,0,0,1,1,0,0,1520,1.095890410958904,1,0
1,0,1,0,1,0,0,1702,14.246575342465754,1,0
1,0,1,0,1,0,1,3102,6.575342465753424,1,0
0,1,0,0,0,1,0,1854,0,0,0
1,0,1,0,1,1,0,2859,9.863013698630137,1,0
1,0,1,0,1,0,0,-763,0.547945205479452,1,0
1,0,1,0,1,1,1,1214,28.493150684931507,1,0
1,0,1,0,1,1,0,1003,3.287671232876712,1,0
1,0,1,0,1,0,1,2311,0,0,0
1,0,1,0,1,1,0,1428,0.547945205479452,1,0
1,0,1,0,0,0,0,1946,0,0,0
1,0,1,0,1,0,0,3226,13.150684931506849,1,0
1,0,0,1,1,0,0,3165,0,0,0
1,0,1,0,1,1,1,485,0,0,0
1,0,1,0,1,0,0,1003,0,0,0
1,0,1,0,0,0,0,1308,0,0,1
1,0,1,0,1,1,0,2280,0,0,0
1,0,1,0,1,1,0,1550,2.73972602739726,0,0
1,0,0,0,0,0,1,3073,3.287671232876712,1,1
1,0,0,0,1,0,1,666,14.246575342465754,1,0
1,0,1,0,1,0,0,1093,3.287671232876712,1,0
1,0,1,0,1,0,1,1581,14.246575342465754,1,0
1,0,1,0,1,1,0,1185,6.575342465753424,1,0
1,0,1,0,1,1,1,2829,19.726027397260275,1,0
1,0,1,0,1,1,0,2920,0.821917808219178,0,0
1,0,1,0,1,0,1,-823,28.493150684931507,1,0
1,0,1,0,1,1,0,2676,6.575342465753424,1,0
0,0,1,0,0,0,0,1398,0,1,0
0,0,1,0,0,0,0,-1007,0,0,1
1,0,1,0,0,0,0,1520,28.493150684931507,1,0
1,0,0,1,1,0,0,2036,0,0,0
0,0,0,1,1,0,1,2890,42.73972602739726,1,0
1,0,1,0,1,1,0,1824,0.273972602739726,1,0
1,0,1,0,1,0,1,1429,42.73972602739726,1,0
1,0,0,0,1,0,0,1214,0.821917808219178,0,0
1,0,0,1,1,0,1,3102,3.287671232876712,1,0
1,0,1,0,1,0,1,240,3.287671232876712,1,0
1,1,0,0,1,0,1,3042,0,0,0
1,0,1,0,1,0,1,2007,28.493150684931507,1,0
1,0,0,0,1,1,1,485,28.493150684931507,1,0
0,0,0,0,0,0,0,2677,0,0,0
1,0,1,0,1,0,0,2128,71.23287671232876,1,0
0,0,1,0,1,0,1,302,3.287671232876712,1,0
1,0,1,0,1,0,0,2981,1.36986301369863,1,0
1,0,1,0,1,0,0,-122,3.287671232876712,1,0
1,0,1,0,1,0,1,-122,3.287671232876712,1,0
1,0,1,0,1,1,0,942,3.287671232876712,1,0
1,0,1,0,1,1,0,850,23.013698630136986,1,0
1,0,1,0,1,1,0,1734,6.575342465753424,1,0
1,0,1,0,1,1,1,1671,6.575342465753424,1,0
1,0,0,0,1,0,1,1367,14.246575342465754,1,0
1,0,1,0,1,0,1,2858,16.43835616438356,1,0
1,0,1,0,1,0,1,3011,56.986301369863014,1,0
0,0,0,1,1,0,0,2280,14.246575342465754,1,0
1,0,1,0,1,0,1,2524,3.287671232876712,1,0
1,0,1,0,1,0,1,911,14.246575342465754,1,0
1,0,1,0,0,0,1,939,9.863013698630137,1,1
1,0,1,0,1,1,1,393,14.246575342465754,1,0
1,0,1,0,1,1,1,727,28.493150684931507,1,0
1,0,1,0,1,1,1,2766,6.575342465753424,1,0
1,0,1,0,1,0,0,3193,9.863013698630137,1,0
1,0,1,0,1,0,0,181,14.246575342465754,1,0
1,0,1,0,1,1,1,3103,56.986301369863014,1,0
1,0,1,0,1,0,1,1305,9.863013698630137,1,0
1,0,1,0,0,1,0,2220,3.287671232876712,1,0
1,0,1,0,1,0,1,940,14.246575342465754,1,0
1,0,1,0,1,0,1,118,3.287671232876712,1,0
1,0,0,0,1,0,0,1185,0,0,0
1,0,0,1,1,0,0,3040,0,0,0
1,0,0,1,1,0,0,2006,3.287671232876712,1,0
1,0,0,1,1,0,1,606,42.73972602739726,1,0
1,0,0,1,1,0,0,-124,16.43835616438356,1,0
1,0,0,1,1,0,1,605,0,0,0
1,0,1,0,0,0,0,-855,6.575342465753424,1,0
1,0,1,0,1,1,0,3132,0,0,0
1,0,1,0,0,1,0,2798,0,0,0
1,0,1,0,1,1,0,3193,0,0,0
1,0,0,0,1,1,0,2920,0,0,0
1,0,1,0,1,1,1,1369,0.273972602739726,0,0
1,0,0,1,1,0,0,3254,0,0,0
1,1,0,0,1,1,0,1093,0,0,0
1,1,0,0,1,0,0,210,0,0,0
0,0,1,0,0,0,1,575,1.643835616438356,1,0
0,0,1,0,0,0,0,879,42.73972602739726,1,0
1,1,0,0,1,1,1,3131,6.575342465753424,1,0
0,0,0,1,0,0,0,1184,42.73972602739726,1,0
1,0,0,1,1,1,1,3040,28.493150684931507,1,0
0,0,0,1,0,0,1,-945,0,0,1
1,1,0,0,1,0,1,332,0,0,0
1,0,1,0,1,0,1,118,3.287671232876712,1,0
0,0,0,1,1,0,0,2220,1.095890410958904,0,0
1,0,0,1,1,0,0,1551,0,1,0
1,0,1,0,1,0,0,1428,28.493150684931507,1,0
0,0,0,0,0,0,1,-915,0,0,0
0,0,1,0,1,0,1,1337,28.493150684931507,1,0
1,0,1,0,1,1,1,1246,0,0,0
1,0,1,0,1,0,0,730,9.863013698630137,1,0
1,0,1,0,1,1,0,3011,28.493150684931507,1,0
1,0,1,0,1,1,0,1915,3.287671232876712,1,0
1,0,1,0,1,1,0,699,14.246575342465754,1,0
1,0,1,0,0,0,1,546,0.547945205479452,0,0
1,0,1,0,1,0,0,2768,28.493150684931507,1,0
1,0,1,0,1,1,0,2158,0,0,0
1,0,0,1,1,0,0,2493,6.575342465753424,1,0
1,0,1,0,1,0,1,1732,42.73972602739726,1,0
1,0,1,0,1,0,0,2035,6.575342465753424,1,0
1,0,0,1,1,1,1,1368,0,0,0
1,0,1,0,1,1,0,1093,0,0,0
1,0,1,0,1,0,1,2676,14.246575342465754,1,0
1,0,1,0,1,1,0,2341,6.575342465753424,1,0
1,0,1,0,1,1,1,3195,28.493150684931507,1,0
1,0,1,0,1,1,1,-93,0,0,0
1,0,1,0,0,1,0,59,0,0,0
1,0,1,0,1,1,1,911,28.493150684931507,1,0
1,0,1,0,1,0,1,2066,14.246575342465754,1,0
1,0,1,0,1,0,0,-947,0,0,0
1,0,1,0,1,0,0,-763,14.246575342465754,1,0
1,0,1,0,1,0,1,2309,9.863013698630137,1,0
1,0,0,0,1,0,0,-63,0,0,0
1,0,0,0,1,0,0,-185,3.287671232876712,1,0
1,0,1,0,1,1,1,1214,6.575342465753424,1,0
1,0,1,0,1,0,0,2738,3.287671232876712,1,0
1,0,1,0,1,0,1,2738,9.863013698630137,1,0
1,0,1,0,1,1,1,2280,0,0,0
1,0,1,0,1,1,1,2645,6.575342465753424,1,0
1,0,1,0,1,1,1,2889,0.547945205479452,0,0
1,0,1,0,1,1,1,3134,0.547945205479452,1,0
1,0,1,0,1,1,0,3255,14.246575342465754,1,0
0,0,0,1,0,0,0,455,0,0,0
0,0,0,1,0,1,0,3164,3.287671232876712,1,0
1,0,0,1,0,0,1,516,0,0,0
1,0,1,0,1,0,1,1551,71.23287671232876,1,0
1,0,1,0,1,1,1,1642,14.246575342465754,1,0
0,0,1,0,1,1,1,3103,0,0,0
0,0,0,1,0,1,1,-946,0,0,1
1,0,0,1,1,0,1,3103,3.5616438356164384,1,0
1,0,0,0,1,1,1,3195,0,0,0
1,0,1,0,1,0,0,1123,1.643835616438356,0,0
1,0,1,0,1,0,1,2191,42.73972602739726,1,0
1,0,1,0,1,0,0,3134,6.575342465753424,1,0
1,0,1,0,0,0,1,1276,0,0,1
1,0,1,0,0,0,1,1612,14.246575342465754,1,0
1,0,1,0,0,0,1,1276,99.72602739726028,1,0
1,0,1,0,1,0,0,577,0,0,0
1,0,0,0,1,0,1,3193,28.493150684931507,1,0
1,0,1,0,1,0,0,363,14.246575342465754,1,0
1,1,0,0,1,0,0,1367,6.575342465753424,1,0
1,1,0,0,0,0,0,28,3.287671232876712,1,1
1,1,0,0,0,1,0,1762,0.821917808219178,0,0
1,1,0,0,1,0,1,2553,14.246575342465754,1,0
1,0,1,0,1,1,0,2280,14.246575342465754,1,0
0,0,0,1,1,0,0,2281,0,0,0
0,1,0,0,1,1,1,820,14.246575342465754,1,0
0,1,0,0,1,1,1,333,0,1,0
1,1,0,0,1,0,1,120,3.287671232876712,1,0
0,1,0,0,1,1,1,3042,9.863013698630137,1,0
1,1,0,0,1,1,1,2342,14.246575342465754,1,0
1,0,1,0,1,0,1,1916,1.643835616438356,1,0
1,0,0,1,0,0,1,-488,1.095890410958904,0,0
1,0,1,0,1,0,1,1916,1.095890410958904,1,0
1,0,0,1,1,0,1,2585,6.575342465753424,1,0
1,1,0,0,0,1,0,1824,0,0,0
1,0,1,0,1,0,1,2280,42.73972602739726,1,0
1,0,1,0,1,0,0,1337,14.246575342465754,1,0
0,1,0,0,1,1,1,2950,0,0,0
1,0,0,1,1,0,0,-1007,0,0,0
1,0,1,0,1,0,1,605,14.246575342465754,1,0
1,1,0,0,1,1,0,3255,0.821917808219178,1,0
1,0,1,0,1,1,0,2738,3.287671232876712,1,0
1,1,0,0,1,0,1,730,0,0,0
1,0,1,0,0,0,1,2099,0.273972602739726,1,0
1,0,1,0,0,0,0,-214,0,0,0
1,1,0,0,0,0,0,-366,0,0,0
1,0,1,0,1,1,0,-337,0,0,0
1,0,1,0,1,1,0,59,0,0,0
1,0,1,0,1,1,1,2495,0,0,0
1,0,1,0,1,1,0,2219,0,0,0
1,0,1,0,1,0,1,455,28.493150684931507,1,0
1,0,1,0,1,0,1,334,0.821917808219178,1,0
1,0,1,0,0,0,0,90,6.575342465753424,1,0
1,0,1,0,1,1,0,1762,1.095890410958904,1,0
1,0,1,0,1,0,1,2738,9.863013698630137,1,0
1,0,1,0,0,0,0,1734,28.493150684931507,1,1
1,0,1,0,1,1,0,2434,6.575342465753424,1,0
1,0,0,0,1,0,0,3195,0,0,0
1,0,1,0,0,0,1,789,28.493150684931507,1,1
1,0,1,0,0,1,1,2922,56.986301369863014,1,1
1,0,1,0,1,0,0,2525,16.43835616438356,1,0
1,1,0,0,1,0,1,-764,6.575342465753424,1,0
0,0,1,0,0,0,0,-703,0.821917808219178,1,0
0,0,1,0,0,0,0,150,0,0,0
1,0,1,0,1,1,1,3285,13.150684931506849,1,0
1,0,1,0,0,0,0,3195,0,1,0
0,0,1,0,0,0,0,-945,0,0,0
1,0,1,0,0,0,1,2400,3.287671232876712,1,0
0,0,1,0,1,0,1,605,0.547945205479452,0,0
0,0,1,0,0,1,0,2553,0,0,0
0,0,1,0,0,0,0,2311,0.547945205479452,0,0
1,0,1,0,1,1,0,2829,0.547945205479452,1,0
0,0,1,0,1,0,0,-519,1.095890410958904,1,0
0,0,1,0,0,0,1,-460,6.575342465753424,1,0
1,0,1,0,1,0,0,789,14.246575342465754,1,0
1,0,1,0,1,0,1,1642,6.575342465753424,1,0
1,0,1,0,1,0,0,3195,42.73972602739726,1,0
1,0,1,0,1,0,1,2769,6.575342465753424,1,0
1,0,0,0,1,1,0,2797,0,0,0
1,0,0,0,0,1,0,2219,1.36986301369863,0,0
1,0,1,0,1,0,1,697,3.287671232876712,1,0
1,0,0,0,0,0,1,-64,0,0,1
1,0,1,0,1,0,0,1824,1.643835616438356,1,0
1,0,0,0,1,1,0,2127,3.287671232876712,1,0
1,0,1,0,0,0,1,1489,28.493150684931507,1,0
0,0,1,0,0,1,1,2130,14.246575342465754,1,0
0,0,1,0,0,0,1,-703,0,1,1
1,0,0,1,0,1,0,363,0.821917808219178,1,0
0,1,0,0,0,0,0,575,3.287671232876712,1,0
1,0,1,0,1,0,0,180,14.246575342465754,1,0
1,0,1,0,0,1,0,2920,3.287671232876712,1,0
1,0,1,0,1,0,1,-978,3.287671232876712,1,0
1,0,1,0,1,0,0,-94,0,0,0
1,0,1,0,1,1,0,273,0,1,0
1,0,1,0,1,0,0,1276,0.821917808219178,1,0
1,0,1,0,1,0,1,-429,3.287671232876712,1,0
1,0,1,0,1,0,1,149,14.246575342465754,1,0
1,0,0,1,1,0,0,2981,14.246575342465754,1,0
0,0,1,0,1,1,0,759,14.246575342465754,1,0
1,0,1,0,1,0,0,789,9.863013698630137,1,0
1,0,0,0,1,0,0,212,28.493150684931507,1,0
1,1,0,0,1,0,1,149,0.547945205479452,0,0
1,0,1,0,1,1,0,3042,0,0,0
1,0,1,0,1,0,0,516,0.273972602739726,0,0
1,0,1,0,1,0,0,-429,7.123287671232877,1,0
1,1,0,0,1,1,1,2523,0,0,0
1,0,1,0,1,0,0,-122,0,0,0
1,0,1,0,0,0,1,-185,0.821917808219178,0,0
0,0,0,1,1,0,1,1397,0,1,0
1,0,1,0,1,0,1,3254,6.575342465753424,1,0
1,0,1,0,0,0,0,1062,0,0,1
1,1,0,0,0,0,0,485,14.246575342465754,1,1
1,0,1,0,0,0,0,1885,0,0,0
1,0,1,0,1,1,1,2950,99.72602739726028,1,0
1,0,1,0,1,0,1,-307,6.575342465753424,1,0
0,0,1,0,1,0,1,2007,14.246575342465754,1,0
1,0,1,0,1,0,1,789,14.246575342465754,1,0
1,0,1,0,1,0,1,454,100,1,0
0,1,0,0,1,0,1,1763,14.246575342465754,1,0
1,1,0,0,1,0,0,-887,0,0,0
0,0,1,0,1,0,1,2158,99.72602739726028,1,0
1,0,1,0,1,0,0,2038,28.493150684931507,1,0
1,0,1,0,1,0,0,150,3.287671232876712,1,0
1,0,1,0,1,0,1,28,3.287671232876712,1,0
1,0,1,0,1,0,0,2920,6.575342465753424,1,0
1,0,1,0,1,0,0,2433,2.73972602739726,1,0
1,0,1,0,1,0,1,973,56.986301369863014,1,0
1,0,1,0,1,0,0,1459,0,0,0
0,0,1,0,0,1,0,-178,0.547945205479452,0,0
0,0,0,1,1,0,0,1038,0,0,0
1,0,0,1,0,0,1,673,28.493150684931507,1,0
1,0,0,1,1,0,0,219,0,0,0
1,0,0,1,0,0,1,-481,28.493150684931507,1,1
1,0,1,0,0,0,1,-573,0.547945205479452,0,1
1,0,1,0,0,1,0,2988,1.095890410958904,1,0
0,0,1,0,0,1,0,614,0.273972602739726,0,0
1,1,0,0,1,0,1,2440,42.73972602739726,1,0
0,1,0,0,1,0,0,-971,0,0,0
1,1,0,0,1,0,0,-25,0,0,0
1,0,1,0,1,0,1,827,42.73972602739726,1,0
1,0,1,0,1,0,1,2196,14.246575342465754,1,0
1,0,1,0,1,1,1,2499,3.287671232876712,1,0
1,0,1,0,0,0,0,-818,1.095890410958904,1,1
1,0,1,0,1,0,1,1465,14.246575342465754,1,0
1,1,0,0,0,1,0,2379,0,0,0
1,0,0,0,1,0,1,3139,6.575342465753424,1,0
1,0,1,0,1,0,0,2835,28.493150684931507,1,0
1,0,1,0,1,1,0,3078,28.493150684931507,1,0
1,0,1,0,0,1,0,1405,0.547945205479452,0,0
0,1,0,0,0,1,0,2684,0,0,0
1,0,1,0,1,0,1,2563,14.246575342465754,1,0
1,0,1,0,1,0,0,1557,1.36986301369863,1,0
1,0,1,0,1,0,1,-239,0,0,0
1,0,1,0,0,0,1,-207,14.246575342465754,1,1
1,0,0,0,1,0,0,827,3.287671232876712,1,0
1,0,1,0,1,0,0,1984,6.575342465753424,1,0
1,1,0,0,1,0,1,1284,0,0,0
1,0,1,0,1,0,1,1923,14.246575342465754,1,0
1,0,0,1,1,0,0,1131,9.863013698630137,1,0
1,0,1,0,0,0,0,1315,14.246575342465754,1,0
1,0,1,0,1,0,1,1284,6.575342465753424,1,0
1,1,0,0,1,0,0,2439,3.287671232876712,1,0
1,0,0,0,0,0,0,2775,14.246575342465754,1,0
0,1,0,0,1,0,1,66,1.095890410958904,1,0
1,0,1,0,1,1,0,2683,28.493150684931507,1,0
0,1,0,0,1,0,1,1344,6.575342465753424,1,0
1,0,1,0,1,1,0,2622,3.287671232876712,1,0
1,0,1,0,1,1,0,2104,0.547945205479452,1,0
1,0,1,0,0,0,1,-665,0,0,1
1,1,0,0,1,0,0,2958,1.643835616438356,1,0
1,0,1,0,0,0,1,1313,0,0,0
1,0,1,0,1,0,1,2043,6.575342465753424,1,0
1,1,0,0,0,0,0,-269,0,0,0
1,0,1,0,1,0,1,311,0,1,0
1,0,1,0,1,1,1,978,6.575342465753424,1,0
0,1,0,0,1,1,1,2469,6.575342465753424,1,0
0,0,1,0,1,0,1,-148,3.287671232876712,1,0
1,1,0,0,1,0,1,1100,28.493150684931507,1,0
0,0,1,0,0,1,0,431,0.273972602739726,1,0
0,1,0,0,0,1,0,1649,0,0,0
1,0,1,0,1,0,1,2652,14.246575342465754,1,0
1,0,1,0,1,0,1,2835,14.246575342465754,1,0
1,0,1,0,1,1,1,1983,14.246575342465754,1,0
1,0,1,0,1,0,1,584,14.246575342465754,1,0
0,0,1,0,1,0,1,827,56.986301369863014,1,0
1,0,0,0,1,1,1,3049,1.095890410958904,1,0
0,1,0,0,1,0,1,553,0,0,0
0,1,0,0,1,0,0,-1089,0,0,0
1,0,1,0,1,1,1,2896,28.493150684931507,1,0
1,0,1,0,1,0,0,2591,3.287671232876712,1,0
1,0,1,0,0,1,0,2134,0,0,1
1,0,1,0,1,0,0,826,0,0,0
1,0,0,1,0,0,0,-544,0.273972602739726,1,1
0,0,0,1,1,1,1,2500,0,0,0
1,0,1,0,1,1,1,2836,14.246575342465754,1,0
1,0,1,0,1,0,0,35,16.43835616438356,1,0
1,0,1,0,1,0,1,372,71.23287671232876,1,0
1,0,1,0,1,0,0,-85,42.73972602739726,1,0
1,0,1,0,0,0,0,2591,0,1,0
1,0,1,0,1,1,1,1374,71.23287671232876,1,0
1,0,1,0,1,0,1,2591,28.493150684931507,1,0
1,0,1,0,1,0,0,-270,6.575342465753424,1,0
1,0,1,0,1,0,0,-818,0,0,0
0,0,0,1,0,0,1,-756,0,0,1
1,0,0,0,1,0,0,1041,0,0,0
0,0,0,1,1,0,0,2167,16.43835616438356,1,0
1,0,1,0,0,0,0,1586,6.575342465753424,1,0
1,1,0,0,1,0,0,765,0.821917808219178,0,0
0,0,1,0,0,0,1,-908,0,0,1
1,0,0,1,0,0,0,-269,0,0,0
1,0,1,0,1,0,1,340,42.73972602739726,1,0
1,0,1,0,1,0,0,340,0.821917808219178,1,0
1,0,1,0,1,0,0,1892,14.246575342465754,1,0
1,0,1,0,1,0,0,1374,14.246575342465754,1,0
1,0,1,0,1,0,1,2563,99.72602739726028,1,0
1,0,1,0,1,0,0,2075,3.287671232876712,1,0
1,1,0,0,1,0,1,2318,14.246575342465754,1,0
0,0,1,0,1,0,0,-634,0.821917808219178,1,0
1,0,1,0,1,1,0,1800,0.821917808219178,0,0
1,0,0,1,1,0,0,-755,0,0,0
1,0,0,1,1,0,1,1284,1.095890410958904,1,0
1,0,1,0,1,1,0,1527,13.150684931506849,1,0
1,0,0,1,1,0,0,3141,3.287671232876712,1,0
1,0,1,0,1,0,0,737,0,0,0
1,0,0,1,1,0,0,-359,0,0,0
0,0,1,0,0,0,1,1071,42.73972602739726,1,0
0,0,1,0,1,1,1,2897,0,0,0
1,0,1,0,1,1,0,2682,14.246575342465754,1,0
1,0,1,0,0,0,1,2379,3.287671232876712,1,1
1,0,0,0,0,0,0,1527,0,0,1
1,0,1,0,1,1,1,-695,0,0,0
1,0,1,0,1,0,1,3080,14.246575342465754,1,0
1,0,1,0,1,0,1,2988,42.73972602739726,1,0
0,1,0,0,0,0,0,-665,0,0,0
0,1,0,0,1,1,1,3019,0,0,0
1,0,1,0,1,1,1,2988,0.273972602739726,1,0
1,0,1,0,1,0,1,3172,28.493150684931507,1,0
1,0,1,0,1,0,1,1649,0,0,0
1,0,1,0,1,0,1,857,0,0,0
0,0,1,0,1,1,1,1346,0,0,0
1,0,1,0,1,0,0,-879,0,0,0
1,0,1,0,1,1,0,2683,14.246575342465754,1,0
0,0,1,0,1,0,0,-999,0,0,0
1,0,1,0,0,0,0,-696,0,0,1
1,0,1,0,0,0,1,-726,3.287671232876712,1,1
1,0,1,0,1,1,1,2592,3.287671232876712,1,0
0,0,1,0,0,0,0,-1000,0.821917808219178,0,1
1,0,1,0,0,1,0,2957,0,0,0
1,0,1,0,1,0,0,826,0.547945205479452,1,0
1,0,1,0,1,1,1,2318,14.246575342465754,1,0
1,0,1,0,1,0,1,1407,0,0,0
1,0,1,0,1,0,0,2257,6.575342465753424,1,0
1,0,1,0,1,0,1,1221,13.150684931506849,1,0
0,0,0,1,0,0,1,-909,9.863013698630137,1,0
1,0,1,0,1,0,1,2957,0,1,0
1,0,1,0,0,1,0,918,28.493150684931507,1,0
1,0,1,0,1,0,0,-300,14.246575342465754,1,0
1,0,1,0,1,1,0,3079,0,0,0
1,0,1,0,1,1,1,1191,0,1,0
1,0,1,0,1,1,0,1496,1.36986301369863,1,0
1,0,1,0,1,0,1,1192,14.246575342465754,1,0
1,0,1,0,1,1,0,-207,0,0,0
1,0,1,0,1,1,0,3110,1.643835616438356,1,0
1,0,1,0,1,0,1,-26,28.493150684931507,1,0
1,0,1,0,0,0,1,-86,0,0,1
1,0,1,0,1,0,1,1741,0.547945205479452,1,0
1,0,1,0,1,0,0,1010,28.493150684931507,1,0
1,0,1,0,1,0,0,2137,9.863013698630137,1,0
1,0,1,0,1,1,0,-908,1.36986301369863,0,0
1,0,0,1,0,0,0,2592,28.493150684931507,1,1
1,0,0,0,0,1,0,1496,0,0,0
1,0,1,0,0,1,1,1223,0,0,1
1,0,1,0,0,0,0,-268,14.246575342465754,1,1
1,0,1,0,1,0,0,372,85.47945205479452,1,0
1,0,0,1,1,0,1,1376,0,0,0
1,0,1,0,1,0,1,765,6.575342465753424,1,0
1,0,1,0,1,0,0,706,14.246575342465754,1,0
1,0,1,0,1,0,1,341,14.246575342465754,1,0
1,0,1,0,1,0,0,2042,0,1,0
1,0,1,0,1,0,1,796,14.246575342465754,1,0
1,0,0,0,0,1,0,553,0,0,0
1,0,1,0,1,0,0,977,1.643835616438356,1,0
